,temp,dem,dem10
2008-09-27,  20.8, 289.1, 414.5
2008-09-28,  17.4, 264.8, 386.8
2008-09-29,  16.2, 309.7, 431.1
2008-09-30,  14.5, 313.7, 452.4
2008-10-01,  15.9, 315.4, 446.7
2008-10-02,  18.4, 312.1, 449.3
2008-10-03,  14.7, 313.9, 455.8
2008-10-04,  12.3, 283.9, 452.6
2008-10-05,  14.4, 254.0, 399.8
2008-10-06,  21.0, 299.3, 430.9
2008-10-07,  13.2, 307.5, 467.8
2008-10-08,  12.9, 311.5, 477.7
2008-10-09,  17.0, 308.2, 449.2
2008-10-10,  20.8, 312.9, 446.1
2008-10-11,  23.1, 287.3, 430.8
2008-10-12,  20.4, 259.4, 386.5
2008-10-13,  17.0, 261.3, 430.8
2008-10-14,  16.2, 307.2, 440.2
2008-10-15,  15.8, 312.1, 446.4
2008-10-16,  15.8, 307.7, 449.0
2008-10-17,  16.7, 305.0, 445.9
2008-10-18,  19.1, 280.2, 414.1
2008-10-19,  20.9, 239.4, 386.3
2008-10-20,  23.1, 307.7, 447.2
2008-10-21,  18.4, 320.1, 440.1
2008-10-22,  16.5, 305.1, 446.3
2008-10-23,  19.3, 307.0, 448.9
2008-10-24,  23.0, 317.1, 460.8
2008-10-25,  20.6, 288.5, 414.0
2008-10-26,  22.7, 257.2, 396.7
2008-10-27,  16.1, 299.6, 430.5
2008-10-28,  19.8, 310.4, 439.9
2008-10-29,  20.1, 307.5, 446.1
2008-10-30,  17.0, 303.7, 448.7
2008-10-31,  20.0, 308.0, 445.7
2008-11-01,  22.5, 281.9, 421.3
2008-11-02,  18.8, 256.1, 386.1
2008-11-03,  23.8, 317.2, 457.4
2008-11-04,  26.9, 337.3, 513.4
2008-11-05,  28.5, 349.9, 543.7
2008-11-06,  25.6, 341.4, 502.7
2008-11-07,  24.4, 342.7, 481.6
2008-11-08,  27.0, 314.8, 488.8
2008-11-09,  25.5, 288.2, 438.5
2008-11-10,  25.8, 337.0, 487.4
2008-11-11,  25.8, 341.8, 496.7
2008-11-12,  25.9, 348.0, 504.5
2008-11-13,  25.9, 351.9, 507.1
2008-11-14,  26.1, 357.7, 507.0
2008-11-15,  20.0, 283.7, 413.5
2008-11-16,  15.4, 247.4, 387.0
2008-11-17,  22.0, 298.7, 430.1
2008-11-18,  22.9, 314.7, 453.0
2008-11-19,  21.8, 322.9, 445.7
2008-11-20,  22.4, 329.2, 454.3
2008-11-21,  22.8, 332.8, 457.3
2008-11-22,  25.2, 313.6, 461.5
2008-11-23,  26.6, 299.3, 454.8
2008-11-24,  29.6, 365.6, 544.2
2008-11-25,  30.0, 383.3, 559.6
2008-11-26,  29.5, 385.5, 558.3
2008-11-27,  29.7, 394.0, 563.9
2008-11-28,  25.8, 355.7, 502.2
2008-11-29,  26.0, 312.1, 473.4
2008-11-30,  20.7, 265.6, 385.5
2008-12-01,  16.9, 299.7, 429.8
2008-12-02,  17.5, 299.3, 439.2
2008-12-03,  18.0, 299.5, 445.4
2008-12-04,  20.1, 308.1, 448.0
2008-12-05,  22.5, 317.2, 452.5
2008-12-06,  23.9, 298.7, 441.7
2008-12-07,  27.5, 284.6, 468.0
2008-12-08,  29.8, 309.0, 546.9
2008-12-09,  27.0, 362.7, 514.2
2008-12-10,  22.5, 334.8, 452.8
2008-12-11,  22.7, 328.0, 458.4
2008-12-12,  22.0, 323.3, 444.8
2008-12-13,  23.8, 298.9, 440.0
2008-12-14,  25.2, 281.1, 433.3
2008-12-15,  25.8, 351.2, 486.6
2008-12-16,  26.8, 366.5, 511.1
2008-12-17,  27.6, 376.9, 529.3
2008-12-18,  27.6, 371.9, 531.9
2008-12-19,  26.7, 363.9, 515.3
2008-12-20,  28.7, 343.3, 513.5
2008-12-21,  21.9, 290.8, 385.1
2008-12-22,  20.8, 308.5, 429.4
2008-12-23,  23.7, 326.6, 464.3
2008-12-24,  26.2, 308.4, 508.1
2008-12-25,  26.9, 271.9, 521.3
2008-12-26,  25.6, 316.0, 498.6
2008-12-27,  28.3, 311.5, 507.4
2008-12-28,  28.6, 288.6, 484.1
2008-12-29,  22.0, 306.1, 429.3
2008-12-30,  23.5, 315.7, 461.2
2008-12-31,  22.0, 290.8, 444.9
2009-01-01,  20.4, 233.7, 447.5
2009-01-02,  22.1, 266.2, 445.9
2009-01-03,  23.0, 262.1, 427.6
2009-01-04,  25.8, 256.1, 441.9
2009-01-05,  28.5, 326.4, 526.8
2009-01-06,  29.1, 347.1, 545.2
2009-01-07,  23.8, 332.4, 471.8
2009-01-08,  27.3, 329.9, 527.0
2009-01-09,  28.1, 340.4, 535.9
2009-01-10,  27.2, 314.1, 490.6
2009-01-11,  25.5, 285.7, 437.2
2009-01-12,  25.1, 329.4, 475.6
2009-01-13,  25.6, 328.6, 492.5
2009-01-14,  25.9, 347.6, 503.2
2009-01-15,  29.3, 350.7, 556.9
2009-01-16,  28.1, 360.4, 535.8
2009-01-17,  31.1, 335.4, 549.0
2009-01-18,  21.4, 256.8, 384.5
2009-01-19,  21.5, 299.6, 428.8
2009-01-20,  26.2, 323.7, 501.3
2009-01-21,  27.2, 346.0, 522.6
2009-01-22,  28.9, 361.8, 550.8
2009-01-23,  28.4, 370.2, 540.2
2009-01-24,  27.9, 344.2, 500.8
2009-01-25,  27.0, 291.3, 459.5
2009-01-26,  23.8, 325.9, 455.7
2009-01-27,  25.5, 338.3, 490.7
2009-01-28,  25.4, 330.4, 495.4
2009-01-29,  25.1, 334.0, 493.5
2009-01-30,  22.5, 332.6, 451.3
2009-01-31,  24.4, 295.5, 448.1
2009-02-01,  20.3, 258.0, 384.2
2009-02-02,  25.6, 315.7, 482.7
2009-02-03,  24.9, 325.4, 481.5
2009-02-04,  28.0, 343.5, 534.4
2009-02-05,  22.4, 331.0, 452.8
2009-02-06,  24.5, 311.8, 481.3
2009-02-07,  22.4, 281.1, 417.9
2009-02-08,  24.2, 267.7, 417.1
2009-02-09,  26.5, 337.5, 496.0
2009-02-10,  25.3, 344.4, 487.4
2009-02-11,  23.5, 324.1, 466.6
2009-02-12,  22.8, 326.1, 458.6
2009-02-13,  26.7, 336.9, 514.2
2009-02-14,  28.4, 322.9, 507.9
2009-02-15,  27.0, 301.0, 459.1
2009-02-16,  25.8, 345.9, 485.4
2009-02-17,  25.2, 349.7, 485.8
2009-02-18,  27.8, 370.4, 531.1
2009-02-19,  29.2, 389.4, 554.7
2009-02-20,  25.7, 370.5, 499.0
2009-02-21,  21.2, 294.7, 411.6
2009-02-22,  19.4, 256.7, 383.8
2009-02-23,  20.7, 295.7, 428.1
2009-02-24,  24.2, 312.6, 470.6
2009-02-25,  24.4, 324.8, 479.8
2009-02-26,  23.9, 330.4, 474.9
2009-02-27,  24.0, 333.2, 473.3
2009-02-28,  25.7, 311.9, 467.0
2009-03-01,  26.5, 290.5, 451.3
2009-03-02,  25.6, 347.7, 482.1
2009-03-03,  24.4, 346.1, 473.4
2009-03-04,  21.3, 328.0, 443.6
2009-03-05,  22.2, 318.2, 449.2
2009-03-06,  23.7, 328.9, 468.7
2009-03-07,  25.7, 302.9, 466.9
2009-03-08,  22.7, 268.7, 394.0
2009-03-09,  22.5, 314.3, 435.4
2009-03-10,  23.9, 324.4, 465.8
2009-03-11,  22.3, 325.2, 448.0
2009-03-12,  23.2, 328.0, 464.1
2009-03-13,  24.6, 339.9, 482.1
2009-03-14,  27.8, 325.8, 498.3
2009-03-15,  18.5, 258.4, 383.4
2009-03-16,  18.9, 301.4, 427.7
2009-03-17,  20.5, 309.2, 437.1
2009-03-18,  23.4, 314.1, 464.4
2009-03-19,  23.5, 318.9, 468.5
2009-03-20,  23.4, 326.1, 463.9
2009-03-21,  24.9, 306.0, 454.6
2009-03-22,  24.9, 280.8, 426.8
2009-03-23,  25.1, 324.1, 474.2
2009-03-24,  23.9, 291.6, 465.5
2009-03-25,  23.3, 326.9, 462.7
2009-03-26,  24.2, 330.5, 478.8
2009-03-27,  23.5, 334.9, 465.2
2009-03-28,  26.3, 311.4, 475.5
2009-03-29,  27.4, 291.2, 464.3
2009-03-30,  24.3, 334.7, 462.0
2009-03-31,  20.0, 316.5, 436.8
2009-04-01,  17.6, 306.0, 443.0
2009-04-02,  16.3, 267.4, 445.6
2009-04-03,  20.1, 305.1, 442.6
2009-04-04,  20.7, 273.6, 410.7
2009-04-05,  18.0, 242.8, 382.9
2009-04-06,  22.1, 304.0, 428.8
2009-04-07,  24.3, 321.0, 471.2
2009-04-08,  17.4, 312.8, 442.9
2009-04-09,  18.5, 296.0, 445.5
2009-04-10,  19.9, 253.4, 442.4
2009-04-11,  24.5, 269.7, 448.2
2009-04-12,  23.6, 257.1, 406.9
2009-04-13,  25.6, 320.4, 481.2
2009-04-14,  15.8, 315.5, 436.5
2009-04-15,  17.6, 316.9, 442.8
2009-04-16,  18.4, 318.9, 445.4
2009-04-17,  22.9, 323.6, 455.8
2009-04-18,  19.4, 288.7, 410.4
2009-04-19,  15.7, 253.0, 382.7
2009-04-20,  13.0, 295.0, 456.9
2009-04-21,  16.9, 305.5, 436.4
2009-04-22,  17.8, 307.3, 442.6
2009-04-23,  21.1, 310.7, 445.2
2009-04-24,  16.4, 305.0, 442.1
2009-04-25,  18.6, 275.0, 410.3
2009-04-26,  18.8, 246.6, 382.5
2009-04-27,  22.2, 299.1, 429.9
2009-04-28,  23.4, 308.4, 457.3
2009-04-29,  23.6, 312.4, 466.5
2009-04-30,  18.7, 302.1, 445.1
2009-05-01,  19.4, 243.3, 442.0
2009-05-02,  19.8, 259.3, 410.2
2009-05-03,  18.4, 244.0, 382.4
2009-05-04,  19.3, 293.7, 426.7
2009-05-05,  15.2, 300.7, 439.7
2009-05-06,  15.0, 301.7, 448.3
2009-05-07,  16.9, 302.2, 444.9
2009-05-08,  17.2, 301.7, 441.8
2009-05-09,  18.9, 274.7, 410.0
2009-05-10,  21.1, 248.6, 382.2
2009-05-11,  18.3, 303.7, 426.6
2009-05-12,  14.7, 311.4, 445.5
2009-05-13,  13.8, 319.5, 462.5
2009-05-14,  10.6, 321.1, 503.4
2009-05-15,  11.0, 323.8, 495.5
2009-05-16,  13.5, 294.8, 433.8
2009-05-17,  16.1, 264.8, 382.1
2009-05-18,  16.5, 310.7, 426.4
2009-05-19,  12.0, 321.1, 477.7
2009-05-20,  18.4, 320.3, 442.1
2009-05-21,  23.8, 317.1, 471.7
2009-05-22,  25.2, 318.4, 489.7
2009-05-23,  25.4, 288.9, 460.8
2009-05-24,  20.9, 255.9, 382.0
2009-05-25,  19.7, 256.0, 426.3
2009-05-26,  13.8, 308.2, 456.0
2009-05-27,  11.3, 326.9, 492.1
2009-05-28,  11.1, 340.1, 497.1
2009-05-29,   9.4, 344.4, 514.4
2009-05-30,  10.3, 320.5, 471.8
2009-05-31,  11.6, 286.9, 428.4
2009-06-01,  11.4, 336.7, 475.2
2009-06-02,   9.3, 348.4, 509.7
2009-06-03,  10.0, 351.9, 507.5
2009-06-04,  15.0, 342.1, 450.3
2009-06-05,  13.7, 335.2, 462.8
2009-06-06,  10.2, 312.2, 472.8
2009-06-07,  10.7, 287.8, 439.1
2009-06-08,  10.8, 338.2, 482.2
2009-06-09,  11.3, 345.8, 485.6
2009-06-10,  13.1, 345.9, 470.3
2009-06-11,   9.1, 351.2, 520.7
2009-06-12,   8.8, 353.3, 521.2
2009-06-13,  12.5, 317.0, 445.2
2009-06-14,  13.8, 280.1, 401.9
2009-06-15,  13.6, 285.2, 448.6
2009-06-16,  11.7, 336.3, 480.7
2009-06-17,  12.1, 345.6, 482.1
2009-06-18,  13.7, 340.3, 465.6
2009-06-19,  16.3, 331.0, 441.0
2009-06-20,  16.9, 297.4, 409.2
2009-06-21,  12.5, 273.8, 417.3
2009-06-22,  10.5, 339.0, 485.5
2009-06-23,  10.5, 353.1, 494.9
2009-06-24,   6.1, 362.4, 553.7
2009-06-25,  10.6, 359.6, 502.5
2009-06-26,   8.6, 358.1, 523.4
2009-06-27,   9.6, 321.0, 479.6
2009-06-28,  10.6, 295.2, 439.8
2009-06-29,  13.0, 344.4, 455.5
2009-06-30,  11.6, 353.3, 481.6
2009-07-01,  11.3, 347.2, 491.4
2009-07-02,  11.4, 345.9, 492.8
2009-07-03,  14.0, 339.8, 458.7
2009-07-04,  13.8, 304.5, 429.2
2009-07-05,  16.8, 269.6, 381.1
2009-07-06,  15.5, 318.5, 425.4
2009-07-07,  15.9, 319.0, 434.8
2009-07-08,   9.3, 338.2, 515.2
2009-07-09,   8.8, 301.9, 523.8
2009-07-10,   9.7, 339.5, 509.9
2009-07-11,   7.1, 318.8, 509.2
2009-07-12,  12.1, 288.7, 421.6
2009-07-13,  13.0, 340.0, 455.2
2009-07-14,   8.6, 352.1, 517.2
2009-07-15,  11.0, 356.4, 494.7
2009-07-16,  11.4, 350.0, 492.5
2009-07-17,  12.4, 340.7, 477.5
2009-07-18,  11.6, 314.9, 455.2
2009-07-19,  14.1, 281.5, 397.6
2009-07-20,  14.3, 328.9, 439.5
2009-07-21,  13.2, 348.8, 462.1
2009-07-22,   7.5, 364.2, 536.4
2009-07-23,   5.1, 373.2, 567.7
2009-07-24,   6.5, 371.3, 547.9
2009-07-25,   7.2, 334.8, 507.7
2009-07-26,   8.0, 297.9, 470.4
2009-07-27,  12.3, 346.4, 463.3
2009-07-28,   9.9, 353.8, 501.4
2009-07-29,   8.6, 355.8, 523.1
2009-07-30,   7.2, 352.5, 542.5
2009-07-31,   9.0, 359.7, 517.9
2009-08-01,   9.4, 324.4, 481.3
2009-08-02,  11.1, 289.8, 433.2
2009-08-03,  12.2, 337.5, 464.3
2009-08-04,  14.0, 337.1, 452.2
2009-08-05,  15.9, 322.5, 440.5
2009-08-06,  12.4, 328.8, 480.2
2009-08-07,  10.5, 339.8, 499.8
2009-08-08,  10.9, 306.4, 463.2
2009-08-09,  10.8, 277.5, 436.6
2009-08-10,  14.0, 327.5, 442.7
2009-08-11,  14.7, 324.4, 443.7
2009-08-12,  17.3, 318.8, 440.4
2009-08-13,  16.0, 315.5, 443.0
2009-08-14,  18.3, 313.8, 439.9
2009-08-15,  24.9, 280.4, 451.6
2009-08-16,  13.4, 257.6, 405.4
2009-08-17,  11.6, 264.1, 471.2
2009-08-18,  12.0, 318.8, 475.8
2009-08-19,  12.1, 337.2, 480.9
2009-08-20,  10.5, 336.7, 502.6
2009-08-21,   9.8, 332.2, 507.9
2009-08-22,  14.8, 296.2, 416.3
2009-08-23,  14.1, 256.7, 396.9
2009-08-24,  14.5, 305.6, 436.4
2009-08-25,  19.6, 308.5, 433.9
2009-08-26,  23.4, 310.1, 461.1
2009-08-27,  25.1, 313.8, 489.3
2009-08-28,  21.8, 316.9, 439.6
2009-08-29,  25.3, 292.4, 457.4
2009-08-30,  27.6, 266.8, 464.2
2009-08-31,  15.7, 310.6, 424.3
2009-09-01,  13.9, 319.0, 452.8
2009-09-02,  14.3, 327.1, 454.3
2009-09-03,  14.9, 326.6, 449.7
2009-09-04,  12.5, 324.6, 475.3
2009-09-05,  14.9, 287.2, 414.8
2009-09-06,  17.8, 255.7, 379.8
2009-09-07,  15.1, 300.4, 429.0
2009-09-08,   9.9, 334.3, 500.5
2009-09-09,   8.6, 337.3, 522.3
2009-09-10,  11.9, 330.2, 485.4
2009-09-11,  12.0, 322.0, 481.2
2009-09-12,  14.3, 286.1, 421.8
2009-09-13,  15.1, 253.1, 384.5
2009-09-14,  17.8, 299.5, 424.0
2009-09-15,  18.5, 305.8, 433.4
2009-09-16,  16.9, 311.5, 439.7
2009-09-17,  13.2, 320.6, 469.7
2009-09-18,  12.2, 325.0, 478.6
2009-09-19,  13.6, 291.5, 430.0
2009-09-20,  14.6, 254.4, 390.3
2009-09-21,  18.0, 295.3, 423.9
2009-09-22,  13.7, 316.5, 454.8
2009-09-23,   9.5, 321.5, 511.3
2009-09-24,  11.4, 313.0, 491.1
2009-09-25,  15.1, 310.6, 443.8
2009-09-26,  17.1, 282.4, 407.2
2009-09-27,  12.6, 271.8, 414.1
2009-09-28,   8.5, 323.9, 507.4
2009-09-29,   9.3, 327.3, 507.3
2009-09-30,  11.2, 322.1, 490.8
2009-10-01,  14.2, 315.9, 457.5
2009-10-02,  15.1, 308.7, 443.7
2009-10-03,  17.3, 277.9, 407.1
2009-10-04,  18.6, 251.7, 379.3
2009-10-05,  22.1, 305.2, 425.1
2009-10-06,  15.5, 305.5, 433.0
2009-10-07,  12.4, 305.2, 476.3
2009-10-08,  13.7, 305.2, 463.3
2009-10-09,  16.5, 306.2, 438.7
2009-10-10,  19.0, 285.0, 406.9
2009-10-11,  17.4, 246.4, 379.1
2009-10-12,  16.5, 245.1, 423.5
2009-10-13,  21.2, 298.0, 432.9
2009-10-14,  15.2, 308.1, 442.7
2009-10-15,  13.8, 306.5, 462.0
2009-10-16,  15.3, 303.1, 441.0
2009-10-17,  17.3, 276.7, 406.8
2009-10-18,  17.6, 245.3, 379.0
2009-10-19,  19.9, 298.9, 423.3
2009-10-20,  18.6, 307.4, 432.7
2009-10-21,  16.5, 309.0, 439.0
2009-10-22,  16.2, 309.1, 441.5
2009-10-23,  21.9, 318.7, 438.5
2009-10-24,  15.7, 278.4, 406.6
2009-10-25,  14.4, 251.0, 392.0
2009-10-26,  15.4, 298.4, 424.4
2009-10-27,  17.6, 310.7, 432.6
2009-10-28,  22.5, 321.8, 446.3
2009-10-29,  24.5, 349.0, 479.0
2009-10-30,  26.3, 362.4, 503.0
2009-10-31,  19.2, 315.2, 406.5
2009-11-01,  21.3, 283.8, 378.7
2009-11-02,  22.2, 333.9, 426.1
2009-11-03,  19.1, 322.2, 432.4
2009-11-04,  18.6, 322.7, 438.7
2009-11-05,  19.9, 327.2, 441.3
2009-11-06,  21.1, 330.7, 438.2
2009-11-07,  16.9, 282.7, 406.3
2009-11-08,  18.3, 253.3, 378.6
2009-11-09,  19.8, 308.0, 422.9
2009-11-10,  16.8, 308.5, 432.3
2009-11-11,  19.8, 316.3, 438.5
2009-11-12,  24.1, 332.0, 472.7
2009-11-13,  25.0, 346.1, 483.1
2009-11-14,  21.3, 300.6, 406.2
2009-11-15,  21.0, 262.0, 378.4
2009-11-16,  21.8, 319.4, 422.8
2009-11-17,  24.1, 343.3, 463.7
2009-11-18,  21.5, 340.1, 438.4
2009-11-19,  21.9, 334.8, 441.0
2009-11-20,  21.0, 331.6, 437.9
2009-11-21,  19.7, 304.2, 406.1
2009-11-22,  21.9, 280.7, 378.3
2009-11-23,  23.8, 340.4, 449.7
2009-11-24,  22.9, 342.6, 445.5
2009-11-25,  26.3, 361.0, 502.9
2009-11-26,  23.0, 343.4, 455.9
2009-11-27,  20.0, 336.7, 437.8
2009-11-28,  21.7, 305.0, 405.9
2009-11-29,  20.1, 282.5, 378.2
2009-11-30,  20.3, 310.6, 422.5
2009-12-01,  21.7, 330.1, 431.9
2009-12-02,  23.9, 339.1, 466.7
2009-12-03,  18.9, 320.6, 440.7
2009-12-04,  16.6, 315.6, 437.6
2009-12-05,  17.2, 289.5, 405.8
2009-12-06,  17.4, 255.9, 378.0
2009-12-07,  17.3, 294.6, 422.3
2009-12-08,  20.7, 270.8, 431.7
2009-12-09,  23.7, 326.1, 463.5
2009-12-10,  25.5, 344.7, 493.2
2009-12-11,  22.8, 331.7, 449.5
2009-12-12,  19.7, 289.7, 405.6
2009-12-13,  21.4, 265.7, 377.9
2009-12-14,  22.8, 328.5, 434.2
2009-12-15,  23.1, 340.5, 448.1
2009-12-16,  22.3, 342.3, 442.3
2009-12-17,  23.1, 351.6, 457.0
2009-12-18,  25.4, 360.7, 488.4
2009-12-19,  26.1, 333.7, 467.1
2009-12-20,  24.6, 284.0, 416.8
2009-12-21,  24.0, 343.7, 452.1
2009-12-22,  25.9, 372.6, 490.1
2009-12-23,  25.6, 376.9, 491.8
2009-12-24,  24.9, 326.1, 483.9
2009-12-25,  22.4, 264.5, 443.2
2009-12-26,  24.5, 309.5, 442.9
2009-12-27,  25.1, 299.0, 424.2
2009-12-28,  24.3, 348.2, 456.5
2009-12-29,  25.1, 339.7, 477.9
2009-12-30,  22.1, 321.9, 439.1
2009-12-31,  22.5, 291.6, 447.7
2010-01-01,  23.4, 246.8, 458.1
2010-01-02,  25.0, 292.0, 450.3
2010-01-03,  27.1, 296.8, 454.1
2010-01-04,  24.2, 354.0, 454.8
2010-01-05,  26.9, 376.9, 504.8
2010-01-06,  23.7, 323.8, 463.0
2010-01-07,  22.8, 313.6, 452.0
2010-01-08,  24.7, 328.5, 477.5
2010-01-09,  26.5, 329.2, 472.7
2010-01-10,  28.4, 309.1, 473.5
2010-01-11,  26.5, 365.0, 489.3
2010-01-12,  23.9, 320.3, 459.6
2010-01-13,  22.7, 319.1, 447.8
2010-01-14,  24.6, 338.7, 478.9
2010-01-15,  28.5, 360.5, 534.5
2010-01-16,  25.1, 322.7, 451.5
2010-01-17,  27.6, 308.6, 461.3
2010-01-18,  25.4, 365.1, 472.6
2010-01-19,  23.4, 341.5, 451.9
2010-01-20,  22.5, 351.0, 444.6
2010-01-21,  28.2, 374.6, 532.9
2010-01-22,  25.9, 379.4, 495.2
2010-01-23,  28.5, 351.5, 502.5
2010-01-24,  27.8, 321.9, 464.2
2010-01-25,  27.3, 384.8, 501.0
2010-01-26,  28.6, 401.4, 530.0
2010-01-27,  28.9, 406.2, 540.7
2010-01-28,  29.2, 411.1, 547.8
2010-01-29,  30.1, 413.2, 558.2
2010-01-30,  25.6, 354.8, 458.8
2010-01-31,  24.8, 309.4, 419.0
2010-02-01,  27.6, 374.4, 505.4
2010-02-02,  27.7, 392.9, 516.3
2010-02-03,  24.3, 383.2, 471.4
2010-02-04,  24.4, 350.4, 475.5
2010-02-05,  23.0, 354.4, 451.4
2010-02-06,  24.6, 327.0, 443.6
2010-02-07,  24.4, 307.7, 412.8
2010-02-08,  25.3, 351.6, 470.7
2010-02-09,  26.5, 370.3, 498.1
2010-02-10,  27.9, 373.7, 525.4
2010-02-11,  27.6, 387.6, 523.5
2010-02-12,  28.7, 408.1, 536.9
2010-02-13,  27.0, 360.7, 479.5
2010-02-14,  22.3, 291.2, 381.1
2010-02-15,  24.3, 336.1, 455.5
2010-02-16,  21.2, 325.4, 430.3
2010-02-17,  23.0, 331.6, 451.6
2010-02-18,  25.5, 355.1, 491.8
2010-02-19,  28.0, 382.7, 526.2
2010-02-20,  25.7, 333.0, 459.8
2010-02-21,  23.7, 292.8, 402.0
2010-02-22,  23.0, 348.1, 435.8
2010-02-23,  22.7, 336.4, 440.7
2010-02-24,  19.5, 314.0, 436.4
2010-02-25,  17.7, 305.4, 439.0
2010-02-26,  19.2, 313.3, 435.9
2010-02-27,  21.5, 295.6, 404.1
2010-02-28,  21.7, 272.0, 376.3
2010-03-01,  24.7, 332.9, 461.2
2010-03-02,  27.0, 359.2, 505.2
2010-03-03,  24.2, 351.4, 469.3
2010-03-04,  26.5, 363.7, 506.5
2010-03-05,  24.7, 369.9, 476.4
2010-03-06,  24.2, 338.6, 437.0
2010-03-07,  23.6, 311.3, 400.2
2010-03-08,  25.3, 362.3, 470.1
2010-03-09,  26.4, 372.3, 496.0
2010-03-10,  26.0, 366.2, 496.3
2010-03-11,  22.4, 354.7, 444.7
2010-03-12,  18.6, 338.7, 435.6
2010-03-13,  22.6, 306.1, 412.8
2010-03-14,  21.5, 275.4, 376.0
2010-03-15,  16.8, 318.4, 420.4
2010-03-16,  18.3, 327.3, 429.8
2010-03-17,  23.7, 344.7, 461.5
2010-03-18,  23.0, 354.9, 453.6
2010-03-19,  25.1, 355.6, 482.1
2010-03-20,  22.5, 312.2, 411.2
2010-03-21,  20.1, 290.1, 375.9
2010-03-22,  21.0, 323.5, 420.2
2010-03-23,  21.0, 330.1, 429.6
2010-03-24,  20.4, 292.6, 435.9
2010-03-25,  21.1, 330.1, 438.4
2010-03-26,  22.0, 341.4, 435.4
2010-03-27,  23.9, 322.7, 432.1
2010-03-28,  24.1, 298.3, 407.3
2010-03-29,  23.2, 357.7, 438.1
2010-03-30,  24.6, 362.3, 468.6
2010-03-31,  26.4, 370.6, 501.8
2010-04-01,  24.5, 339.3, 475.9
2010-04-02,  19.1, 278.2, 435.2
2010-04-03,  19.2, 274.8, 403.4
2010-04-04,  14.2, 253.4, 391.2
2010-04-05,  15.1, 303.1, 424.7
2010-04-06,  17.1, 314.5, 429.3
2010-04-07,  19.3, 317.8, 435.6
2010-04-08,  19.2, 318.9, 438.2
2010-04-09,  20.9, 320.4, 435.1
2010-04-10,  21.3, 295.0, 403.2
2010-04-11,  22.6, 267.5, 384.5
2010-04-12,  22.3, 322.8, 424.3
2010-04-13,  19.9, 326.9, 429.2
2010-04-14,  14.9, 321.5, 442.6
2010-04-15,  15.5, 321.7, 438.0
2010-04-16,  16.3, 316.3, 434.9
2010-04-17,  17.2, 294.4, 403.1
2010-04-18,  22.0, 272.7, 375.3
2010-04-19,  21.6, 324.4, 419.7
2010-04-20,  19.6, 329.6, 429.1
2010-04-21,  18.0, 325.0, 435.3
2010-04-22,  15.9, 322.2, 437.9
2010-04-23,  10.9, 323.9, 489.8
2010-04-24,  13.9, 306.3, 422.1
2010-04-25,  15.6, 274.8, 375.2
2010-04-26,  15.3, 317.5, 421.9
2010-04-27,  16.3, 325.1, 428.9
2010-04-28,  18.3, 326.7, 435.2
2010-04-29,  16.5, 323.7, 437.7
2010-04-30,  18.2, 320.2, 434.7
2010-05-01,  21.6, 254.7, 402.8
2010-05-02,  21.4, 256.8, 375.1
2010-05-03,  18.9, 312.8, 419.4
2010-05-04,  16.3, 322.0, 428.8
2010-05-05,  16.3, 322.2, 435.0
2010-05-06,  15.7, 323.9, 437.6
2010-05-07,  14.2, 329.9, 450.1
2010-05-08,  12.6, 304.4, 437.4
2010-05-09,  13.7, 279.6, 396.4
2010-05-10,  13.8, 328.2, 439.6
2010-05-11,  14.3, 329.1, 443.0
2010-05-12,  16.9, 331.9, 434.9
2010-05-13,  16.9, 332.3, 437.5
2010-05-14,  19.0, 326.5, 434.4
2010-05-15,  13.0, 307.6, 432.4
2010-05-16,   9.9, 291.0, 441.7
2010-05-17,  11.3, 346.5, 469.3
2010-05-18,  14.0, 349.0, 446.4
2010-05-19,  17.6, 338.0, 434.7
2010-05-20,  17.2, 339.0, 437.3
2010-05-21,  18.1, 334.5, 434.2
2010-05-22,  19.3, 305.1, 402.4
2010-05-23,  19.0, 279.1, 374.6
2010-05-24,  18.2, 280.6, 419.0
2010-05-25,  16.0, 274.0, 428.4
2010-05-26,  14.9, 328.7, 441.8
2010-05-27,  17.2, 341.3, 437.2
2010-05-28,  17.4, 339.4, 434.1
2010-05-29,  16.5, 316.3, 402.3
2010-05-30,  13.1, 286.4, 403.2
2010-05-31,   9.3, 346.2, 492.9
2010-06-01,  10.4, 353.3, 489.2
2010-06-02,  12.8, 352.0, 466.7
2010-06-03,  14.9, 346.9, 444.2
2010-06-04,  13.9, 345.3, 453.1
2010-06-05,  15.2, 316.8, 405.7
2010-06-06,  16.6, 283.9, 374.3
2010-06-07,  14.0, 333.6, 436.6
2010-06-08,  10.9, 353.8, 483.1
2010-06-09,  10.2, 365.8, 497.7
2010-06-10,   9.9, 365.1, 503.8
2010-06-11,  14.4, 364.8, 447.0
2010-06-12,  14.5, 329.7, 413.9
2010-06-13,  14.3, 297.6, 388.6
2010-06-14,  15.6, 348.8, 418.5
2010-06-15,  13.8, 353.8, 448.3
2010-06-16,  12.9, 356.5, 465.2
2010-06-17,  11.9, 356.9, 479.8
2010-06-18,  12.6, 360.7, 468.3
2010-06-19,  11.8, 329.4, 446.1
2010-06-20,  11.7, 297.3, 419.5
2010-06-21,   7.4, 315.9, 515.2
2010-06-22,  12.9, 356.3, 458.9
2010-06-23,  15.6, 353.4, 434.0
